source,target
f_erythroxylum_coca_474,438.2
f_erythroxylum_coca_474,221.1
f_erythroxylum_coca_474,182.1
f_erythroxylum_coca_476,177.1
f_erythroxylum_coca_476,265.2
f_erythroxylum_coca_478,184.1
f_erythroxylum_coca_478,754.5
f_erythroxylum_coca_478,772.5
f_erythroxylum_coca_478,86.1
f_erythroxylum_coca_482,156.1
f_erythroxylum_coca_482,214.2
f_erythroxylum_coca_483,240.2
f_erythroxylum_coca_483,82.1
f_erythroxylum_coca_483,108.1
f_erythroxylum_coca_483,126.1
f_erythroxylum_coca_485,147.1
f_erythroxylum_coca_485,285.2
f_erythroxylum_coca_487,409.1
f_erythroxylum_coca_487,162.0
f_erythroxylum_coca_493,147.0
f_erythroxylum_coca_493,397.1
f_erythroxylum_coca_497,391.3
f_erythroxylum_coca_497,81.1
f_erythroxylum_coca_497,137.1
f_erythroxylum_coca_497,95.1
f_erythroxylum_coca_498,547.4
f_erythroxylum_coca_498,163.1
f_erythroxylum_coca_498,227.1
f_erythroxylum_coca_498,744.5
f_erythroxylum_coca_498,339.3
f_erythroxylum_coca_498,283.2
f_erythroxylum_coca_499,280.2
f_erythroxylum_coca_499,432.2
f_erythroxylum_coca_501,429.1
f_erythroxylum_coca_501,429.2
f_erythroxylum_coca_502,366.2
f_erythroxylum_coca_502,182.1
f_erythroxylum_coca_505,603.1
f_erythroxylum_coca_505,317.1
f_erythroxylum_coca_505,1183.3
f_erythroxylum_coca_508,198.1
f_erythroxylum_coca_508,108.1
f_erythroxylum_coca_508,175.0
f_erythroxylum_coca_508,152.1
f_erythroxylum_coca_508,123.1
f_erythroxylum_coca_510,281.2
f_erythroxylum_coca_510,235.0
f_erythroxylum_coca_512,382.3
f_erythroxylum_coca_512,182.1
f_erythroxylum_coca_513,104.1
f_erythroxylum_coca_513,586.3
f_erythroxylum_coca_513,518.3
f_erythroxylum_coca_516,89.1
f_erythroxylum_coca_516,482.4
f_erythroxylum_coca_516,283.2
f_erythroxylum_coca_522,180.1
f_erythroxylum_coca_522,85.0
f_erythroxylum_coca_522,198.1
f_erythroxylum_coca_523,104.1
f_erythroxylum_coca_523,534.3
f_erythroxylum_coca_525,162.1
f_erythroxylum_coca_525,165.1
f_erythroxylum_coca_525,590.4
f_erythroxylum_coca_527,496.2
f_erythroxylum_coca_527,269.1
f_erythroxylum_coca_527,182.1
f_erythroxylum_coca_527,191.1
f_erythroxylum_coca_528,668.3
f_erythroxylum_coca_528,182.1
f_erythroxylum_coca_532,935.5
f_erythroxylum_coca_532,579.2
f_erythroxylum_coca_532,639.2
f_erythroxylum_coca_534,205.0
f_erythroxylum_coca_534,463.2
f_erythroxylum_coca_535,89.1
f_erythroxylum_coca_535,1124.8
f_erythroxylum_coca_536,82.1
f_erythroxylum_coca_536,340.2
f_erythroxylum_coca_536,182.1
f_erythroxylum_coca_536,340.7
f_erythroxylum_coca_538,296.2
f_erythroxylum_coca_538,278.2
f_erythroxylum_coca_539,396.3
f_erythroxylum_coca_539,182.1
f_erythroxylum_coca_540,124.1
f_erythroxylum_coca_540,301.2
f_erythroxylum_coca_540,182.1
f_erythroxylum_coca_548,104.1
f_erythroxylum_coca_548,552.4
f_erythroxylum_coca_548,184.1
f_erythroxylum_coca_549,593.3
f_erythroxylum_coca_549,533.2
f_erythroxylum_coca_549,871.6
f_erythroxylum_coca_550,308.2
f_erythroxylum_coca_550,182.1
f_erythroxylum_coca_552,81.1
f_erythroxylum_coca_552,67.1
f_erythroxylum_coca_552,279.2
f_erythroxylum_coca_552,95.1
f_erythroxylum_coca_553,337.0
f_erythroxylum_coca_553,637.3
f_erythroxylum_coca_553,581.2
f_erythroxylum_coca_555,140.1
f_erythroxylum_coca_555,262.1
f_erythroxylum_coca_556,227.1
f_erythroxylum_coca_556,521.4
f_erythroxylum_coca_556,880.5
f_erythroxylum_coca_556,313.3
f_erythroxylum_coca_556,283.2
f_erythroxylum_coca_557,163.0
f_erythroxylum_coca_557,135.0
f_erythroxylum_coca_557,145.0
f_erythroxylum_coca_557,117.0
f_erythroxylum_coca_557,89.0
f_erythroxylum_coca_558,431.4
f_erythroxylum_coca_558,167.1
f_erythroxylum_coca_563,97.0
f_erythroxylum_coca_563,163.1
f_erythroxylum_coca_563,133.0
f_erythroxylum_coca_563,73.0
f_erythroxylum_coca_563,145.0
f_erythroxylum_coca_563,85.0
f_erythroxylum_coca_563,412.2
f_erythroxylum_coca_563,127.0
f_erythroxylum_coca_565,704.3
f_erythroxylum_coca_565,182.1
f_erythroxylum_coca_568,233.2
f_erythroxylum_coca_568,291.2
f_erythroxylum_coca_568,151.1
f_erythroxylum_coca_571,89.1
f_erythroxylum_coca_571,394.3
f_erythroxylum_coca_571,195.1
f_erythroxylum_coca_573,184.1
f_erythroxylum_coca_573,784.6
f_erythroxylum_coca_573,86.1
f_erythroxylum_coca_574,296.2
f_erythroxylum_coca_574,182.1
f_erythroxylum_coca_581,334.2
f_erythroxylum_coca_581,182.1
f_erythroxylum_coca_583,402.4
f_erythroxylum_coca_583,283.3
f_erythroxylum_coca_586,322.2
f_erythroxylum_coca_586,182.1
f_erythroxylum_coca_591,84.1
f_erythroxylum_coca_591,446.3
f_erythroxylum_coca_592,480.2
f_erythroxylum_coca_592,82.1
f_erythroxylum_coca_592,163.0
f_erythroxylum_coca_592,126.1
f_erythroxylum_coca_593,200.1
f_erythroxylum_coca_593,506.2
f_erythroxylum_coca_593,182.1
f_erythroxylum_coca_609,545.2
f_erythroxylum_coca_609,605.2
f_erythroxylum_coca_609,901.5
f_erythroxylum_coca_613,430.4
f_erythroxylum_coca_613,311.3
f_erythroxylum_coca_614,184.1
f_erythroxylum_coca_614,722.5
f_erythroxylum_coca_617,323.7
f_erythroxylum_coca_617,323.1
f_erythroxylum_coca_617,324.1
f_erythroxylum_coca_620,145.0
f_erythroxylum_coca_620,177.1
f_erythroxylum_coca_620,369.1
f_erythroxylum_coca_621,194.1
f_erythroxylum_coca_621,212.1
f_erythroxylum_coca_621,164.1
f_erythroxylum_coca_631,137.1
f_erythroxylum_coca_631,165.1
f_erythroxylum_coca_634,340.2
f_erythroxylum_coca_634,182.1
f_erythroxylum_coca_635,200.1
f_erythroxylum_coca_635,82.1
f_erythroxylum_coca_635,181.0
f_erythroxylum_coca_635,182.1
f_erythroxylum_coca_635,150.1
f_erythroxylum_coca_635,380.2
f_erythroxylum_coca_637,358.3
f_erythroxylum_coca_637,100.1
f_erythroxylum_coca_637,158.1
f_erythroxylum_coca_639,104.1
f_erythroxylum_coca_639,515.3
f_erythroxylum_coca_642,432.3
f_erythroxylum_coca_642,182.1
f_erythroxylum_coca_643,392.3
f_erythroxylum_coca_643,393.3
f_erythroxylum_coca_643,149.0
f_erythroxylum_coca_643,150.0
f_erythroxylum_coca_647,462.2
f_erythroxylum_coca_647,182.1
f_erythroxylum_coca_649,581.2
f_erythroxylum_coca_649,909.6
f_erythroxylum_coca_649,910.6
f_erythroxylum_coca_649,1780.1
f_erythroxylum_coca_649,631.3
f_erythroxylum_coca_649,632.3
f_erythroxylum_coca_649,539.2
f_erythroxylum_coca_655,619.1
f_erythroxylum_coca_655,908.2
f_erythroxylum_coca_655,317.1
f_erythroxylum_coca_660,175.1
f_erythroxylum_coca_660,228.2
f_erythroxylum_coca_660,109.1
f_erythroxylum_coca_660,95.1
f_erythroxylum_coca_662,565.4
f_erythroxylum_coca_662,339.3
f_erythroxylum_coca_662,924.5
f_erythroxylum_coca_662,301.2
f_erythroxylum_coca_667,307.3
f_erythroxylum_coca_667,366.3
f_erythroxylum_coca_670,104.1
f_erythroxylum_coca_670,538.4
f_erythroxylum_coca_670,184.1
f_erythroxylum_coca_671,581.2
f_erythroxylum_coca_671,909.5
f_erythroxylum_coca_671,910.6
f_erythroxylum_coca_671,1781.1
f_erythroxylum_coca_671,631.3
f_erythroxylum_coca_671,632.3
f_erythroxylum_coca_671,539.2
f_erythroxylum_coca_672,403.2
f_erythroxylum_coca_672,182.1
f_erythroxylum_coca_679,177.1
f_erythroxylum_coca_679,386.2
f_erythroxylum_coca_679,70.1
f_erythroxylum_coca_680,104.1
f_erythroxylum_coca_680,536.4
f_erythroxylum_coca_680,184.1
f_erythroxylum_coca_681,1121.6
f_erythroxylum_coca_681,1122.6
f_erythroxylum_coca_681,843.4
f_erythroxylum_coca_689,718.3
f_erythroxylum_coca_689,182.1
f_erythroxylum_coca_690,348.2
f_erythroxylum_coca_690,182.1
f_erythroxylum_coca_692,342.2
f_erythroxylum_coca_692,182.1
f_erythroxylum_coca_694,168.1
f_erythroxylum_coca_694,131.0
f_erythroxylum_coca_694,316.2
f_erythroxylum_coca_696,718.3
f_erythroxylum_coca_696,182.1
f_erythroxylum_coca_697,232.9
f_erythroxylum_coca_697,297.2
f_erythroxylum_coca_698,128.0
f_erythroxylum_coca_698,192.1
f_erythroxylum_coca_698,119.0
f_erythroxylum_coca_703,58.1
f_erythroxylum_coca_703,230.2
f_erythroxylum_coca_704,384.3
f_erythroxylum_coca_704,82.1
f_erythroxylum_coca_713,609.3
f_erythroxylum_coca_713,871.6
f_erythroxylum_coca_713,592.3
f_erythroxylum_coca_713,593.3
f_erythroxylum_coca_713,533.3
f_erythroxylum_coca_713,887.6
f_erythroxylum_coca_713,1758.1
f_erythroxylum_coca_715,586.5
f_erythroxylum_coca_715,165.1
f_erythroxylum_coca_715,158.1
f_erythroxylum_coca_716,104.1
f_erythroxylum_coca_716,521.3
f_erythroxylum_coca_716,522.4
f_erythroxylum_coca_716,86.1
f_erythroxylum_coca_716,184.1
f_erythroxylum_coca_716,125.0
f_erythroxylum_coca_733,492.2
f_erythroxylum_coca_733,182.1
f_erythroxylum_coca_743,609.3
f_erythroxylum_coca_743,871.6
f_erythroxylum_coca_743,872.6
f_erythroxylum_coca_743,592.3
f_erythroxylum_coca_743,593.3
f_erythroxylum_coca_743,594.3
f_erythroxylum_coca_743,533.3
f_erythroxylum_coca_743,534.3
f_erythroxylum_coca_743,887.6
f_erythroxylum_coca_743,888.6
f_erythroxylum_coca_743,1758.1
f_erythroxylum_coca_769,200.1
f_erythroxylum_coca_769,182.1
f_erythroxylum_coca_772,935.6
f_erythroxylum_coca_772,639.2
f_erythroxylum_coca_788,539.2
f_erythroxylum_coca_788,540.2
f_erythroxylum_coca_788,894.6
f_erythroxylum_coca_788,1407.9
f_erythroxylum_coca_792,612.4
f_erythroxylum_coca_792,202.2
f_erythroxylum_coca_792,220.2
f_erythroxylum_coca_792,300.1
f_erythroxylum_coca_793,323.3
f_erythroxylum_coca_793,382.4
f_erythroxylum_coca_795,539.2
f_erythroxylum_coca_795,893.6
f_erythroxylum_coca_795,1263.9
f_erythroxylum_coca_798,382.3
f_erythroxylum_coca_798,126.1
f_erythroxylum_coca_800,104.1
f_erythroxylum_coca_800,184.1
f_erythroxylum_coca_800,494.3
f_erythroxylum_coca_806,313.3
f_erythroxylum_coca_806,898.5
f_erythroxylum_coca_806,539.4
f_erythroxylum_coca_806,301.2
f_erythroxylum_coca_807,240.2
f_erythroxylum_coca_807,285.3
f_erythroxylum_coca_822,177.1
f_erythroxylum_coca_822,265.2
f_erythroxylum_coca_835,404.3
f_erythroxylum_coca_835,126.1
f_erythroxylum_coca_838,718.3
f_erythroxylum_coca_838,182.1
f_erythroxylum_coca_839,84.1
f_erythroxylum_coca_839,286.2
f_erythroxylum_coca_841,158.1
f_erythroxylum_coca_841,230.2
f_erythroxylum_coca_849,104.1
f_erythroxylum_coca_849,482.3
f_erythroxylum_coca_849,184.1
f_erythroxylum_coca_850,200.1
f_erythroxylum_coca_850,182.1
f_erythroxylum_coca_857,305.1
f_erythroxylum_coca_857,182.1
f_erythroxylum_coca_857,305.2
f_erythroxylum_coca_861,104.1
f_erythroxylum_coca_861,184.1
f_erythroxylum_coca_861,494.3
f_erythroxylum_coca_862,718.3
f_erythroxylum_coca_862,182.1
f_erythroxylum_coca_872,334.2
f_erythroxylum_coca_872,182.1
f_erythroxylum_coca_897,120.1
f_erythroxylum_coca_897,85.0
f_erythroxylum_coca_897,166.1
f_erythroxylum_coca_903,324.2
f_erythroxylum_coca_903,182.1
f_erythroxylum_coca_904,366.3
f_erythroxylum_coca_904,182.1
f_erythroxylum_coca_916,232.9
f_erythroxylum_coca_916,297.0
f_erythroxylum_coca_916,250.9
f_erythroxylum_coca_926,337.2
f_erythroxylum_coca_926,439.2
f_erythroxylum_coca_926,319.2
f_erythroxylum_coca_929,322.2
f_erythroxylum_coca_929,182.1
f_erythroxylum_coca_1008,893.6
f_erythroxylum_coca_1008,539.2
f_erythroxylum_coca_1008,1468.0
f_erythroxylum_coca_1008,540.2
f_erythroxylum_coca_1008,894.6
f_erythroxylum_coca_1012,430.4
f_erythroxylum_coca_1012,311.3
f_erythroxylum_coca_1032,332.2
f_erythroxylum_coca_1032,182.1
f_erythroxylum_coca_1063,99.0
f_erythroxylum_coca_1063,319.1
f_erythroxylum_coca_1063,237.0
f_erythroxylum_coca_1063,301.1
f_erythroxylum_coca_1063,347.1
f_erythroxylum_coca_1063,147.0
f_erythroxylum_coca_1063,148.0
f_erythroxylum_coca_1063,347.2
f_erythroxylum_coca_1063,182.1
f_erythroxylum_coca_1063,183.1
f_erythroxylum_coca_1063,219.0
f_erythroxylum_coca_1063,159.0
f_erythroxylum_coca_1077,374.2
f_erythroxylum_coca_1077,222.1
f_erythroxylum_coca_1082,104.1
f_erythroxylum_coca_1082,544.3
f_erythroxylum_coca_1098,593.3
f_erythroxylum_coca_1098,533.3
f_stranvaesia_davidiana_4,161.0
f_stranvaesia_davidiana_4,162.0
f_stranvaesia_davidiana_4,133.0
f_stranvaesia_davidiana_4,134.0
f_stranvaesia_davidiana_4,647.4
f_stranvaesia_davidiana_4,148.1
f_stranvaesia_davidiana_4,191.0
f_stranvaesia_davidiana_6,161.0
f_stranvaesia_davidiana_6,162.0
f_stranvaesia_davidiana_6,133.0
f_stranvaesia_davidiana_6,134.0
f_stranvaesia_davidiana_6,647.4
f_stranvaesia_davidiana_6,148.1
f_stranvaesia_davidiana_15,132.1
f_stranvaesia_davidiana_15,145.0
f_stranvaesia_davidiana_15,117.0
f_stranvaesia_davidiana_15,118.0
f_stranvaesia_davidiana_15,631.4
f_stranvaesia_davidiana_16,105.0
f_stranvaesia_davidiana_16,177.0
f_stranvaesia_davidiana_16,133.0
f_stranvaesia_davidiana_19,101.0
f_stranvaesia_davidiana_19,133.0
f_stranvaesia_davidiana_19,71.0
f_stranvaesia_davidiana_19,229.1
f_stranvaesia_davidiana_19,295.1
f_stranvaesia_davidiana_19,489.2
f_stranvaesia_davidiana_19,175.1
f_stranvaesia_davidiana_19,147.0
f_stranvaesia_davidiana_19,443.2
f_stranvaesia_davidiana_19,59.0
f_stranvaesia_davidiana_23,113.0
f_stranvaesia_davidiana_23,541.2
f_stranvaesia_davidiana_23,69.0
f_stranvaesia_davidiana_26,145.0
f_stranvaesia_davidiana_26,132.1
f_stranvaesia_davidiana_26,631.4
f_stranvaesia_davidiana_29,113.0
f_stranvaesia_davidiana_29,761.4
f_stranvaesia_davidiana_29,69.0
f_stranvaesia_davidiana_32,439.1
f_stranvaesia_davidiana_32,147.0
f_stranvaesia_davidiana_32,127.0
f_stranvaesia_davidiana_33,113.0
f_stranvaesia_davidiana_33,147.0
f_stranvaesia_davidiana_33,69.0
f_stranvaesia_davidiana_33,537.1
f_stranvaesia_davidiana_38,177.0
f_stranvaesia_davidiana_38,133.0
f_stranvaesia_davidiana_41,355.1
f_stranvaesia_davidiana_41,161.1
f_stranvaesia_davidiana_41,147.0
f_stranvaesia_davidiana_43,133.0
f_stranvaesia_davidiana_43,661.4
f_stranvaesia_davidiana_43,175.0
f_stranvaesia_davidiana_44,169.1
f_stranvaesia_davidiana_44,59.0
f_stranvaesia_davidiana_44,503.3
f_stranvaesia_davidiana_45,795.5
f_stranvaesia_davidiana_45,59.0
f_stranvaesia_davidiana_45,749.4
f_stranvaesia_davidiana_46,153.1
f_stranvaesia_davidiana_46,211.1
f_stranvaesia_davidiana_46,493.2
f_stranvaesia_davidiana_50,113.0
f_stranvaesia_davidiana_50,541.2
f_stranvaesia_davidiana_50,69.0
f_stranvaesia_davidiana_52,531.4
f_stranvaesia_davidiana_52,169.1
f_stranvaesia_davidiana_52,59.0
f_stranvaesia_davidiana_53,113.0
f_stranvaesia_davidiana_53,557.1
f_stranvaesia_davidiana_53,69.0
f_stranvaesia_davidiana_56,163.0
f_stranvaesia_davidiana_56,297.1
f_stranvaesia_davidiana_56,145.0
f_stranvaesia_davidiana_56,119.0
f_stranvaesia_davidiana_56,151.1
f_stranvaesia_davidiana_59,187.1
f_stranvaesia_davidiana_59,125.1
f_stranvaesia_davidiana_63,161.0
f_stranvaesia_davidiana_63,148.1
f_stranvaesia_davidiana_63,663.4
f_stranvaesia_davidiana_66,355.1
f_stranvaesia_davidiana_66,161.1
f_stranvaesia_davidiana_66,147.0
f_stranvaesia_davidiana_67,137.0
f_stranvaesia_davidiana_67,93.0
f_stranvaesia_davidiana_73,161.0
f_stranvaesia_davidiana_73,148.1
f_stranvaesia_davidiana_73,663.4
f_stranvaesia_davidiana_74,137.0
f_stranvaesia_davidiana_74,93.0
f_stranvaesia_davidiana_75,113.0
f_stranvaesia_davidiana_75,557.1
f_stranvaesia_davidiana_75,69.0
f_stranvaesia_davidiana_76,97.0
f_stranvaesia_davidiana_76,309.2
f_stranvaesia_davidiana_84,161.0
f_stranvaesia_davidiana_84,715.4
f_stranvaesia_davidiana_84,148.1
f_stranvaesia_davidiana_84,647.4
f_stranvaesia_davidiana_85,120.0
f_stranvaesia_davidiana_85,224.1
f_stranvaesia_davidiana_85,268.1
f_stranvaesia_davidiana_85,551.2
f_stranvaesia_davidiana_87,145.0
f_stranvaesia_davidiana_87,647.4
f_stranvaesia_davidiana_90,299.2
f_stranvaesia_davidiana_90,343.2
f_stranvaesia_davidiana_93,145.0
f_stranvaesia_davidiana_93,677.4
f_stranvaesia_davidiana_93,631.4
f_stranvaesia_davidiana_94,145.0
f_stranvaesia_davidiana_94,645.4
f_stranvaesia_davidiana_97,113.0
f_stranvaesia_davidiana_97,395.1
f_stranvaesia_davidiana_97,69.0
f_stranvaesia_davidiana_99,355.3
f_stranvaesia_davidiana_99,309.3
f_stranvaesia_davidiana_105,113.0
f_stranvaesia_davidiana_105,69.0
f_stranvaesia_davidiana_105,423.1
f_stranvaesia_davidiana_107,113.0
f_stranvaesia_davidiana_107,177.0
f_stranvaesia_davidiana_107,69.0
f_stranvaesia_davidiana_107,291.0
f_stranvaesia_davidiana_117,97.0
f_stranvaesia_davidiana_117,353.2
f_stranvaesia_davidiana_118,113.0
f_stranvaesia_davidiana_118,619.2
f_stranvaesia_davidiana_118,69.0
f_stranvaesia_davidiana_119,408.1
f_stranvaesia_davidiana_119,113.0
f_stranvaesia_davidiana_119,69.0
f_stranvaesia_davidiana_123,161.0
f_stranvaesia_davidiana_123,715.4
f_stranvaesia_davidiana_123,148.1
f_stranvaesia_davidiana_123,647.4
f_stranvaesia_davidiana_129,145.0
f_stranvaesia_davidiana_129,441.1
f_stranvaesia_davidiana_129,589.2
f_stranvaesia_davidiana_130,113.0
f_stranvaesia_davidiana_130,69.0
f_stranvaesia_davidiana_130,537.1
f_stranvaesia_davidiana_131,224.0
f_stranvaesia_davidiana_131,495.2
f_stranvaesia_davidiana_131,239.1
f_stranvaesia_davidiana_137,353.1
f_stranvaesia_davidiana_137,515.1
f_stranvaesia_davidiana_137,135.0
f_stranvaesia_davidiana_137,179.0
f_stranvaesia_davidiana_137,191.1
f_stranvaesia_davidiana_138,113.0
f_stranvaesia_davidiana_138,69.0
f_stranvaesia_davidiana_138,671.2
f_stranvaesia_davidiana_139,113.0
f_stranvaesia_davidiana_139,745.4
f_stranvaesia_davidiana_139,69.0
f_stranvaesia_davidiana_141,97.0
f_stranvaesia_davidiana_141,265.1
f_stranvaesia_davidiana_145,145.0
f_stranvaesia_davidiana_145,163.0
f_stranvaesia_davidiana_145,297.1
f_stranvaesia_davidiana_145,119.0
f_stranvaesia_davidiana_147,337.3
f_stranvaesia_davidiana_147,383.4
f_stranvaesia_davidiana_152,145.0
f_stranvaesia_davidiana_152,613.4
f_stranvaesia_davidiana_153,201.0
f_stranvaesia_davidiana_153,247.0
f_stranvaesia_davidiana_153,135.0
f_stranvaesia_davidiana_155,113.0
f_stranvaesia_davidiana_155,745.4
f_stranvaesia_davidiana_155,69.0
f_stranvaesia_davidiana_156,145.0
f_stranvaesia_davidiana_156,677.4
f_stranvaesia_davidiana_156,631.4
f_stranvaesia_davidiana_159,297.2
f_stranvaesia_davidiana_159,183.0
f_stranvaesia_davidiana_165,224.0
f_stranvaesia_davidiana_165,495.2
f_stranvaesia_davidiana_165,239.1
f_stranvaesia_davidiana_169,369.3
f_stranvaesia_davidiana_169,323.3
f_stranvaesia_davidiana_171,353.1
f_stranvaesia_davidiana_171,515.1
f_stranvaesia_davidiana_171,135.0
f_stranvaesia_davidiana_171,179.0
f_stranvaesia_davidiana_171,191.1
f_stranvaesia_davidiana_174,113.0
f_stranvaesia_davidiana_174,69.0
f_stranvaesia_davidiana_174,423.1
f_stranvaesia_davidiana_175,145.0
f_stranvaesia_davidiana_175,647.4
f_stranvaesia_davidiana_184,113.0
f_stranvaesia_davidiana_184,69.0
f_stranvaesia_davidiana_184,671.2
f_stranvaesia_davidiana_187,97.0
f_stranvaesia_davidiana_187,397.2
f_stranvaesia_davidiana_196,145.0
f_stranvaesia_davidiana_196,163.0
f_stranvaesia_davidiana_196,297.1
f_stranvaesia_davidiana_196,119.0
f_stranvaesia_davidiana_197,113.0
f_stranvaesia_davidiana_197,411.1
f_stranvaesia_davidiana_197,69.0
f_stranvaesia_davidiana_200,64.0
f_stranvaesia_davidiana_200,361.1
f_stranvaesia_davidiana_200,79.0
f_stranvaesia_davidiana_202,113.0
f_stranvaesia_davidiana_202,745.4
f_stranvaesia_davidiana_202,69.0
f_stranvaesia_davidiana_211,97.0
f_stranvaesia_davidiana_211,293.2
f_stranvaesia_davidiana_215,145.0
f_stranvaesia_davidiana_215,425.1
f_stranvaesia_davidiana_215,573.2
f_stranvaesia_davidiana_224,161.0
f_stranvaesia_davidiana_224,629.3
f_stranvaesia_davidiana_283,113.0
f_stranvaesia_davidiana_283,557.1
f_stranvaesia_davidiana_283,69.0
f_persicaria_orientalis_1,131.0
f_persicaria_orientalis_1,271.1
f_persicaria_orientalis_1,152.0
f_persicaria_orientalis_1,164.3
f_persicaria_orientalis_1,165.1
f_persicaria_orientalis_1,167.0
f_persicaria_orientalis_1,170.0
f_persicaria_orientalis_1,52.4
f_persicaria_orientalis_1,57.5
f_persicaria_orientalis_1,60.2
f_persicaria_orientalis_1,67.6
f_persicaria_orientalis_1,69.0
f_persicaria_orientalis_1,76.5
f_persicaria_orientalis_1,78.4
f_persicaria_orientalis_1,91.1
f_persicaria_orientalis_1,229.1
f_persicaria_orientalis_1,103.1
f_persicaria_orientalis_1,107.0
f_persicaria_orientalis_1,124.0
f_persicaria_orientalis_3,258.0
f_persicaria_orientalis_3,131.0
f_persicaria_orientalis_3,133.5
f_persicaria_orientalis_3,154.0
f_persicaria_orientalis_3,154.5
f_persicaria_orientalis_3,157.9
f_persicaria_orientalis_3,301.1
f_persicaria_orientalis_3,51.5
f_persicaria_orientalis_3,52.3
f_persicaria_orientalis_3,182.0
f_persicaria_orientalis_3,185.0
f_persicaria_orientalis_3,58.9
f_persicaria_orientalis_3,60.2
f_persicaria_orientalis_3,316.3
f_persicaria_orientalis_3,69.0
f_persicaria_orientalis_3,197.0
f_persicaria_orientalis_3,200.0
f_persicaria_orientalis_3,91.1
f_persicaria_orientalis_3,103.1
f_persicaria_orientalis_3,234.1
f_persicaria_orientalis_3,112.8
f_persicaria_orientalis_3,114.5
f_persicaria_orientalis_3,115.5
f_persicaria_orientalis_5,131.0
f_persicaria_orientalis_5,267.6
f_persicaria_orientalis_5,271.1
f_persicaria_orientalis_5,401.2
f_persicaria_orientalis_5,275.1
f_persicaria_orientalis_5,153.0
f_persicaria_orientalis_5,285.1
f_persicaria_orientalis_5,163.1
f_persicaria_orientalis_5,167.0
f_persicaria_orientalis_5,297.1
f_persicaria_orientalis_5,302.1
f_persicaria_orientalis_5,310.7
f_persicaria_orientalis_5,183.0
f_persicaria_orientalis_5,57.1
f_persicaria_orientalis_5,317.1
f_persicaria_orientalis_5,65.5
f_persicaria_orientalis_5,198.0
f_persicaria_orientalis_5,71.0
f_persicaria_orientalis_5,201.0
f_persicaria_orientalis_5,76.8
f_persicaria_orientalis_5,79.1
f_persicaria_orientalis_5,83.0
f_persicaria_orientalis_5,85.1
f_persicaria_orientalis_5,213.0
f_persicaria_orientalis_5,216.0
f_persicaria_orientalis_5,91.1
f_persicaria_orientalis_5,238.9
f_persicaria_orientalis_5,239.0
f_persicaria_orientalis_5,239.1
f_persicaria_orientalis_5,118.5
f_persicaria_orientalis_5,125.0
f_persicaria_orientalis_9,131.0
f_persicaria_orientalis_9,369.1
f_persicaria_orientalis_9,83.0
f_persicaria_orientalis_9,53.0
f_persicaria_orientalis_9,55.1
f_persicaria_orientalis_9,183.0
f_persicaria_orientalis_9,287.1
f_persicaria_orientalis_19,198.0
f_persicaria_orientalis_19,167.0
f_persicaria_orientalis_19,295.1
f_persicaria_orientalis_19,239.1
f_persicaria_orientalis_19,399.1
f_persicaria_orientalis_19,83.0
f_persicaria_orientalis_19,213.0
f_persicaria_orientalis_19,55.1
f_persicaria_orientalis_19,216.0
f_persicaria_orientalis_19,317.1
f_persicaria_orientalis_22,198.0
f_persicaria_orientalis_22,295.1
f_persicaria_orientalis_22,399.1
f_persicaria_orientalis_22,83.0
f_persicaria_orientalis_22,213.0
f_persicaria_orientalis_22,55.1
f_persicaria_orientalis_22,216.0
f_persicaria_orientalis_22,317.1
f_persicaria_orientalis_23,460.2
f_persicaria_orientalis_23,461.2
f_persicaria_orientalis_23,431.2
f_persicaria_orientalis_23,433.2
f_persicaria_orientalis_23,593.3
f_persicaria_orientalis_23,533.3
f_persicaria_orientalis_23,505.2
f_persicaria_orientalis_23,447.2
f_persicaria_orientalis_26,289.1
f_persicaria_orientalis_26,393.1
f_persicaria_orientalis_26,473.1
f_persicaria_orientalis_26,183.0
f_persicaria_orientalis_27,105.1
f_persicaria_orientalis_27,365.1
f_persicaria_orientalis_27,183.0
f_persicaria_orientalis_27,91.1
f_persicaria_orientalis_27,319.1
f_persicaria_orientalis_28,131.0
f_persicaria_orientalis_28,196.0
f_persicaria_orientalis_28,229.0
f_persicaria_orientalis_28,211.0
f_persicaria_orientalis_28,211.1
f_persicaria_orientalis_28,183.0
f_persicaria_orientalis_28,151.0
f_persicaria_orientalis_28,315.1
f_persicaria_orientalis_31,225.1
f_persicaria_orientalis_31,257.1
f_persicaria_orientalis_31,131.0
f_persicaria_orientalis_31,229.1
f_persicaria_orientalis_31,646.4
f_persicaria_orientalis_31,345.1
f_persicaria_orientalis_31,363.1
f_persicaria_orientalis_31,143.0
f_persicaria_orientalis_31,313.1
f_persicaria_orientalis_31,285.1
f_persicaria_orientalis_31,317.1
f_persicaria_orientalis_31,253.1
f_persicaria_orientalis_32,131.0
f_persicaria_orientalis_32,369.1
f_persicaria_orientalis_32,83.0
f_persicaria_orientalis_32,53.0
f_persicaria_orientalis_32,55.1
f_persicaria_orientalis_32,183.0
f_persicaria_orientalis_32,287.1
f_persicaria_orientalis_33,266.1
f_persicaria_orientalis_33,267.1
f_persicaria_orientalis_33,141.0
f_persicaria_orientalis_33,143.0
f_persicaria_orientalis_33,155.0
f_persicaria_orientalis_33,156.0
f_persicaria_orientalis_33,157.1
f_persicaria_orientalis_33,284.1
f_persicaria_orientalis_33,299.1
